"timestamp" "bugsigdb_signatures_genus_metaphlan_exact.gmt" "bugsigdb_signatures_genus_metaphlan.gmt" "bugsigdb_signatures_genus_ncbi_exact.gmt" "bugsigdb_signatures_genus_ncbi.gmt" "bugsigdb_signatures_genus_taxname_exact.gmt" "bugsigdb_signatures_genus_taxname.gmt" "bugsigdb_signatures_mixed_metaphlan.gmt" "bugsigdb_signatures_mixed_ncbi.gmt" "bugsigdb_signatures_mixed_taxname.gmt" "bugsigdb_signatures_species_metaphlan_exact.gmt" "bugsigdb_signatures_species_metaphlan.gmt" "bugsigdb_signatures_species_ncbi_exact.gmt" "bugsigdb_signatures_species_ncbi.gmt" "bugsigdb_signatures_species_taxname_exact.gmt" "bugsigdb_signatures_species_taxname.gmt" "exp.csv" "full_dump.csv" "sig.csv" "stud.csv"
"2026-07-13_12:49_UTC" 9373 9380 9373 9380 9373 9380 13549 13549 13549 6170 6170 6170 6170 6170 6170 8978 15146 14314 2261
"2026-07-13_13:41_UTC" 9374 9381 8518 8521 9374 9381 13550 13550 13550 6170 6170 5024 5024 6170 6170 8978 15147 14315 2261
"2026-07-13_14:53_UTC" 9376 9383 9376 9383 9376 9383 13550 13550 13550 6170 6170 6170 6170 6170 6170 8979 15148 14317 2262
"2026-07-13_15:51_UTC" 9379 9386 9379 9386 9379 9386 13553 13553 13553 6172 6172 6172 6172 6172 6172 8982 15153 14319 2262
"2026-07-13_16:44_UTC" 9381 9388 9381 9388 9381 9388 13555 13555 13555 6174 6174 6174 6174 6174 6174 8982 15155 14322 2262
"2026-07-13_17:35_UTC" 9386 9393 9386 9393 9386 9393 13560 13560 13560 6179 6179 6179 6179 6179 6179 8982 15160 14325 2262
"2026-07-13_18:26_UTC" 9386 9393 9386 9393 9386 9393 13560 13560 13560 6179 6179 6179 6179 6179 6179 8982 15160 14325 2262
"2026-07-13_19:24_UTC" 9386 9393 9386 9393 9386 9393 13560 13560 13560 6179 6179 6179 6179 6179 6179 8982 15160 14325 2262
"2026-07-13_20:22_UTC" 9386 9393 9386 9393 9386 9393 13560 13560 13560 6179 6179 6179 6179 6179 6179 8982 15160 14325 2262
"2026-07-13_21:15_UTC" 9391 9398 9391 9398 9391 9398 13565 13565 13565 6181 6181 6181 6181 6181 6181 8984 15165 14328 2262
"2026-07-13_22:14_UTC" 9391 9398 9391 9398 9391 9398 13565 13565 13565 6181 6181 6181 6181 6181 6181 8984 15165 14328 2262
"2026-07-13_23:15_UTC" 9391 9398 9391 9398 9391 9398 13565 13565 13565 6181 6181 6181 6181 6181 6181 8984 15165 14328 2262
"2026-07-14_00:12_UTC" 9391 9398 9391 9398 9391 9398 13565 13565 13565 6181 6181 6181 6181 6181 6181 8984 15165 14328 2262
"2026-07-14_01:26_UTC" 9391 9398 9391 9398 9391 9398 13565 13565 13565 6181 6181 6181 6181 6181 6181 8984 15165 14328 2262
"2026-07-14_02:53_UTC" 9391 9398 9391 9398 9391 9398 13565 13565 13565 6182 6182 6182 6182 6182 6182 8984 15165 14328 2262
"2026-07-14_03:57_UTC" 9391 9398 9391 9398 9391 9398 13565 13565 13565 6182 6182 6182 6182 6182 6182 8984 15165 14328 2262
"2026-07-14_05:43_UTC" 9391 9398 9391 9398 9391 9398 13565 13565 13565 6182 6182 6182 6182 6182 6182 8985 15166 14328 2262
"2026-07-14_06:37_UTC" 9391 9398 9391 9398 9391 9398 13565 13565 13565 6182 6182 6182 6182 6182 6182 8985 15166 14328 2263
"2026-07-14_07:30_UTC" 9391 9398 9391 9398 9391 9398 13565 13565 13565 6182 6182 6182 6182 6182 6182 8985 15166 14328 2263
"2026-07-14_08:38_UTC" 9391 9398 9391 9398 9391 9398 13565 13565 13565 6182 6182 6182 6182 6182 6182 8986 15166 14328 2263
"2026-07-14_09:30_UTC" 9391 9398 9391 9398 9391 9398 13564 13564 13564 6180 6180 6180 6180 6180 6180 8989 15166 14327 2263
"2026-07-14_10:27_UTC" 9392 9399 9392 9399 9392 9399 13565 13565 13565 6180 6180 6180 6180 6180 6180 8990 15168 14328 2263
"2026-07-14_12:21_UTC" 9394 9401 9394 9401 9394 9401 13568 13568 13568 6181 6181 6181 6181 6181 6181 8990 15169 14331 2263
"2026-07-14_13:30_UTC" 9394 9401 9394 9401 9394 9401 13568 13568 13568 6181 6181 6181 6181 6181 6181 8990 15169 14332 2263
"2026-07-14_14:30_UTC" 9394 9401 9394 9401 9394 9401 13568 13568 13568 6181 6181 6181 6181 6181 6181 8991 15170 14332 2263
"2026-07-14_15:24_UTC" 9396 9403 9396 9403 9396 9403 13572 13572 13572 6183 6183 6183 6183 6183 6183 8996 15173 14337 2263
"2026-07-14_16:22_UTC" 9399 9406 9399 9406 9399 9406 13580 13580 13580 6188 6188 6188 6188 6188 6188 8996 15180 14343 2263
"2026-07-14_17:23_UTC" 9399 9406 9399 9406 9399 9406 13581 13581 13581 6189 6189 6189 6189 6189 6189 8996 15180 14344 2263
"2026-07-14_18:16_UTC" 9399 9406 9399 9406 9399 9406 13586 13586 13586 6194 6194 6194 6194 6194 6194 8996 15183 14349 2263
"2026-07-14_19:24_UTC" 9399 9406 9399 9406 9399 9406 13587 13587 13587 6195 6195 6195 6195 6195 6195 8996 15184 14350 2263
"2026-07-14_20:20_UTC" 9399 9406 9399 9406 9399 9406 13588 13588 13588 6196 6196 6196 6196 6196 6196 8996 15185 14351 2263
"2026-07-14_21:16_UTC" 9400 9407 9400 9407 9400 9407 13589 13589 13589 6196 6196 6196 6196 6196 6196 8996 15186 14352 2263
"2026-07-14_22:15_UTC" 9400 9407 9400 9407 9400 9407 13589 13589 13589 6196 6196 6196 6196 6196 6196 8996 15186 14352 2263
"2026-07-14_23:14_UTC" 9400 9407 9400 9407 9400 9407 13589 13589 13589 6196 6196 6196 6196 6196 6196 8996 15186 14352 2263
"2026-07-15_00:11_UTC" 9400 9407 9400 9407 9400 9407 13589 13589 13589 6196 6196 6196 6196 6196 6196 8996 15186 14352 2263
"2026-07-15_01:26_UTC" 9400 9407 9400 9407 9400 9407 13589 13589 13589 6196 6196 6196 6196 6196 6196 8996 15186 14352 2263
"2026-07-15_02:53_UTC" 9400 9407 9400 9407 9400 9407 13589 13589 13589 6196 6196 6196 6196 6196 6196 8996 15186 14352 2263
"2026-07-15_03:58_UTC" 9400 9407 9400 9407 9400 9407 13589 13589 13589 6196 6196 6196 6196 6196 6196 8996 15186 14352 2263
"2026-07-15_05:44_UTC" 9400 9407 9400 9407 9400 9407 13589 13589 13589 6199 6199 6199 6199 6199 6199 8996 15186 14356 2263
"2026-07-15_06:38_UTC" 9400 9407 9400 9407 9400 9407 13589 13589 13589 6199 6199 6199 6199 6199 6199 8996 15186 14356 2263
"2026-07-15_07:32_UTC" 9400 9407 9400 9407 9400 9407 13589 13589 13589 6199 6199 6199 6199 6199 6199 8996 15186 14357 2263
"2026-07-15_08:40_UTC" 9400 9407 9400 9407 9400 9407 13589 13589 13589 6199 6199 6199 6199 6199 6199 8996 15186 14358 2263
"2026-07-15_09:33_UTC" 9402 9409 9402 9409 9402 9409 13592 13592 13592 6199 6199 6199 6199 6199 6199 8999 15190 14359 2263
"2026-07-15_10:30_UTC" 9402 9409 9402 9409 9402 9409 13592 13592 13592 6199 6199 6199 6199 6199 6199 8999 15190 14359 2263
"2026-07-15_11:25_UTC" 9399 9406 9399 9406 9399 9406 13589 13589 13589 6198 6198 6198 6198 6198 6198 9003 15189 14360 2264
"2026-07-15_12:21_UTC" 9401 9408 9401 9408 9401 9408 13590 13590 13590 6200 6200 6200 6200 6200 6200 9004 15177 14363 2264
"2026-07-15_13:25_UTC" 9404 9411 9404 9411 9404 9411 13594 13594 13594 6203 6203 6203 6203 6203 6203 9004 15180 14367 2264
"2026-07-15_14:29_UTC" 9407 9414 9407 9414 9407 9414 13598 13598 13598 6205 6205 6205 6205 6205 6205 9004 15184 14371 2264
"2026-07-15_15:25_UTC" 9407 9414 9407 9414 9407 9414 13599 13599 13599 6206 6206 6206 6206 6206 6206 9004 15184 14372 2264
"2026-07-15_16:24_UTC" 9407 9414 9407 9414 9407 9414 13599 13599 13599 6206 6206 6206 6206 6206 6206 9004 15184 14372 2264
"2026-07-15_17:23_UTC" 9407 9414 9407 9414 9407 9414 13599 13599 13599 6206 6206 6206 6206 6206 6206 9004 15184 14372 2264
"2026-07-15_18:19_UTC" 9407 9414 9407 9414 9407 9414 13599 13599 13599 6206 6206 6206 6206 6206 6206 9004 15184 14372 2264
"2026-07-15_19:23_UTC" 9407 9414 9407 9414 9407 9414 13599 13599 13599 6206 6206 6206 6206 6206 6206 9004 15184 14372 2264
"2026-07-15_20:18_UTC" 9407 9414 9407 9414 9407 9414 13599 13599 13599 6206 6206 6206 6206 6206 6206 9005 15185 14374 2264
"2026-07-15_21:16_UTC" 9407 9414 9407 9414 9407 9414 13601 13601 13601 6208 6208 6208 6208 6208 6208 9005 15186 14374 2264
"2026-07-15_22:15_UTC" 9407 9414 9407 9414 9407 9414 13601 13601 13601 6208 6208 6208 6208 6208 6208 9005 15186 14374 2264
"2026-07-15_23:15_UTC" 9407 9414 9407 9414 9407 9414 13601 13601 13601 6208 6208 6208 6208 6208 6208 9006 15187 14374 2265
"2026-07-16_00:14_UTC" 9407 9414 9407 9414 9407 9414 13603 13603 13603 6210 6210 6210 6210 6210 6210 9007 15189 14376 2265
"2026-07-16_01:26_UTC" 9407 9414 9407 9414 9407 9414 13603 13603 13603 6210 6210 6210 6210 6210 6210 9006 15189 14376 2265
"2026-07-16_02:53_UTC" 9407 9414 9407 9414 9407 9414 13603 13603 13603 6210 6210 6210 6210 6210 6210 9006 15189 14376 2265
"2026-07-16_03:58_UTC" 9407 9414 9407 9414 9407 9414 13603 13603 13603 6210 6210 6210 6210 6210 6210 9006 15189 14376 2265
"2026-07-16_05:48_UTC" 9407 9414 9407 9414 9407 9414 13603 13603 13603 6210 6210 6210 6210 6210 6210 9006 15189 14376 2265
"2026-07-16_06:40_UTC" 9407 9414 9407 9414 9407 9414 13603 13603 13603 6210 6210 6210 6210 6210 6210 9006 15189 14376 2265
"2026-07-16_07:37_UTC" 9407 9414 9407 9414 9407 9414 13603 13603 13603 6210 6210 6210 6210 6210 6210 9006 15189 14376 2266
"2026-07-16_08:40_UTC" 9407 9414 9407 9414 9407 9414 13603 13603 13603 6210 6210 6210 6210 6210 6210 9006 15189 14376 2266
"2026-07-16_09:38_UTC" 9407 9414 9407 9414 9407 9414 13604 13604 13604 6211 6211 6211 6211 6211 6211 9006 15189 14377 2266
"2026-07-16_10:33_UTC" 9407 9414 9407 9414 9407 9414 13604 13604 13604 6211 6211 6211 6211 6211 6211 9006 15189 14377 2266
"2026-07-16_11:26_UTC" 9407 9414 9407 9414 9407 9414 13604 13604 13604 6211 6211 6211 6211 6211 6211 9006 15189 14377 2266
"2026-07-16_12:23_UTC" 9407 9414 9407 9414 9407 9414 13607 13607 13607 6214 6214 6214 6214 6214 6214 9006 15191 14380 2266
"2026-07-16_13:26_UTC" 9408 9415 9408 9415 9408 9415 13608 13608 13608 6215 6215 6215 6215 6215 6215 9006 15191 14380 2266
"2026-07-16_14:35_UTC" 9409 9416 9409 9416 9409 9416 13609 13609 13609 6216 6216 6216 6216 6216 6216 9006 15192 14380 2266
"2026-07-16_15:26_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-16_16:23_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-16_17:24_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-16_18:18_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-16_19:23_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-16_20:14_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-16_21:16_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-16_22:16_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-16_23:14_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-17_00:15_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-17_01:26_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-17_02:54_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-17_03:58_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-17_05:49_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-17_06:39_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-17_07:35_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-17_08:37_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-17_09:31_UTC" 9409 9416 9409 9416 9409 9416 13611 13611 13611 6218 6218 6218 6218 6218 6218 9006 15193 14382 2266
"2026-07-17_10:27_UTC" 9405 9412 9405 9412 9405 9412 13607 13607 13607 6216 6216 6216 6216 6216 6216 9004 15189 14378 2266
"2026-07-17_11:24_UTC" 9405 9412 9405 9412 9405 9412 13607 13607 13607 6216 6216 6216 6216 6216 6216 9004 15189 14378 2266
"2026-07-17_12:19_UTC" 9405 9412 9405 9412 9405 9412 13607 13607 13607 6216 6216 6216 6216 6216 6216 9004 15189 14378 2266
"2026-07-17_13:24_UTC" 9405 9412 9405 9412 9405 9412 13608 13608 13608 6217 6217 6217 6217 6217 6217 9004 15189 14379 2266
"2026-07-17_14:26_UTC" 9405 9412 9405 9412 9405 9412 13609 13609 13609 6218 6218 6218 6218 6218 6218 9005 15190 14380 2266
"2026-07-17_15:22_UTC" 9406 9413 9406 9413 9406 9413 13615 13615 13615 6223 6223 6223 6223 6223 6223 9009 15196 14386 2266
"2026-07-17_16:22_UTC" 9407 9414 9407 9414 9407 9414 13621 13621 13621 6228 6228 6228 6228 6228 6228 9013 15204 14392 2266
"2026-07-17_17:20_UTC" 9407 9414 9407 9414 9407 9414 13625 13625 13625 6232 6232 6232 6232 6232 6232 9014 15207 14398 2266
"2026-07-17_18:17_UTC" 9407 9414 9407 9414 9407 9414 13625 13625 13625 6232 6232 6232 6232 6232 6232 9014 15207 14398 2266
"2026-07-17_19:22_UTC" 9407 9414 9407 9414 9407 9414 13625 13625 13625 6232 6232 6232 6232 6232 6232 9014 15207 14398 2266
"2026-07-17_20:15_UTC" 9409 9416 9409 9416 9409 9416 13627 13627 13627 6233 6233 6233 6233 6233 6233 9015 15209 14398 2267
"2026-07-17_21:12_UTC" 9410 9417 9410 9417 9410 9417 13633 13633 13633 6238 6238 6238 6238 6238 6238 9019 15216 14407 2267
"2026-07-17_22:11_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6238 6238 6238 6238 6238 6238 9020 15218 14407 2267
"2026-07-17_23:12_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6238 6238 6238 6238 6238 6238 9020 15218 14407 2267
"2026-07-18_00:13_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6238 6238 6238 6238 6238 6238 9020 15218 14407 2267
"2026-07-18_01:26_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6238 6238 6238 6238 6238 6238 9020 15218 14407 2267
"2026-07-18_02:53_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6238 6238 6238 6238 6238 6238 9020 15218 14407 2267
"2026-07-18_03:57_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6238 6238 6238 6238 6238 6238 9020 15218 14407 2267
"2026-07-18_05:41_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6238 6238 6238 6238 6238 6238 9020 15218 14407 2267
"2026-07-18_06:33_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6238 6238 6238 6238 6238 6238 9020 15218 14407 2267
"2026-07-18_07:26_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6238 6238 6238 6238 6238 6238 9020 15218 14407 2267
"2026-07-18_08:28_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6238 6238 6238 6238 6238 6238 9020 15218 14407 2267
"2026-07-18_09:24_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6239 6239 6239 6239 6239 6239 9020 15218 14407 2267
"2026-07-18_10:23_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6240 6240 6240 6240 6240 6240 9020 15218 14407 2267
"2026-07-18_11:18_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6241 6241 6241 6241 6241 6241 9020 15218 14407 2267
"2026-07-18_12:11_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6241 6241 6241 6241 6241 6241 9020 15218 14407 2267
"2026-07-18_13:23_UTC" 9411 9418 9411 9418 9411 9418 13634 13634 13634 6241 6241 6241 6241 6241 6241 9021 15214 14402 2267
"2026-07-18_14:23_UTC" 9411 9418 9411 9418 9411 9418 13637 13637 13637 6245 6245 6245 6245 6245 6245 9023 15217 14405 2267
"2026-07-18_15:16_UTC" 9411 9418 9411 9418 9411 9418 13641 13641 13641 6249 6249 6249 6249 6249 6249 9026 15222 14409 2267
"2026-07-18_16:14_UTC" 9411 9418 9411 9418 9411 9418 13643 13643 13643 6251 6251 6251 6251 6251 6251 9027 15223 14413 2267
"2026-07-18_17:16_UTC" 9411 9418 9411 9418 9411 9418 13647 13647 13647 6255 6255 6255 6255 6255 6255 9028 15226 14416 2267
"2026-07-18_18:13_UTC" 9411 9418 9411 9418 9411 9418 13649 13649 13649 6257 6257 6257 6257 6257 6257 9030 15230 14421 2267
"2026-07-18_19:20_UTC" 9411 9418 9411 9418 9411 9418 13654 13654 13654 6262 6262 6262 6262 6262 6262 9031 15233 14422 2267
"2026-07-18_20:11_UTC" 9411 9418 9411 9418 9411 9418 13654 13654 13654 6262 6262 6262 6262 6262 6262 9031 15233 14423 2267
"2026-07-18_21:11_UTC" 9411 9418 9411 9418 9411 9418 13662 13662 13662 6270 6270 6270 6270 6270 6270 9036 15241 14430 2267
"2026-07-18_22:11_UTC" 9411 9418 9411 9418 9411 9418 13663 13663 13663 6271 6271 6271 6271 6271 6271 9037 15243 14433 2267
"2026-07-18_23:14_UTC" 9411 9418 9411 9418 9411 9418 13663 13663 13663 6271 6271 6271 6271 6271 6271 9037 15243 14433 2267
"2026-07-19_00:13_UTC" 9411 9418 9411 9418 9411 9418 13663 13663 13663 6271 6271 6271 6271 6271 6271 9037 15243 14433 2267
"2026-07-19_01:26_UTC" 9411 9418 9411 9418 9411 9418 13663 13663 13663 6271 6271 6271 6271 6271 6271 9037 15243 14433 2267
"2026-07-19_02:54_UTC" 9411 9418 9411 9418 9411 9418 13663 13663 13663 6271 6271 6271 6271 6271 6271 9037 15243 14433 2267
"2026-07-19_04:06_UTC" 9411 9418 9411 9418 9411 9418 13663 13663 13663 6271 6271 6271 6271 6271 6271 9037 15243 14433 2267
"2026-07-19_05:54_UTC" 9411 9418 9411 9418 9411 9418 13663 13663 13663 6271 6271 6271 6271 6271 6271 9037 15243 14433 2267
"2026-07-19_06:46_UTC" 9411 9418 9411 9418 9411 9418 13663 13663 13663 6271 6271 6271 6271 6271 6271 9037 15243 14433 2267
"2026-07-19_07:39_UTC" 9411 9418 9411 9418 9411 9418 13663 13663 13663 6271 6271 6271 6271 6271 6271 9037 15243 14433 2267
"2026-07-19_08:41_UTC" 9411 9418 9411 9418 9411 9418 13663 13663 13663 6271 6271 6271 6271 6271 6271 9037 15243 14433 2267
"2026-07-19_09:31_UTC" 9411 9418 9411 9418 9411 9418 13663 13663 13663 6271 6271 6271 6271 6271 6271 9037 15243 14433 2267
"2026-07-19_10:25_UTC" 9411 9418 9411 9418 9411 9418 13663 13663 13663 6273 6273 6273 6273 6273 6273 9037 15243 14433 2267
"2026-07-19_11:20_UTC" 9411 9418 9411 9418 9411 9418 13663 13663 13663 6273 6273 6273 6273 6273 6273 9038 15244 14433 2267
"2026-07-19_12:11_UTC" 9413 9420 9413 9420 9413 9420 13667 13667 13667 6275 6275 6275 6275 6275 6275 9040 15248 14435 2267
"2026-07-19_13:24_UTC" 9415 9422 9415 9422 9415 9422 13675 13675 13675 6281 6281 6281 6281 6281 6281 9044 15256 14443 2267
"2026-07-19_14:24_UTC" 9415 9422 9415 9422 9415 9422 13679 13679 13679 6285 6285 6285 6285 6285 6285 9045 15259 14449 2267
"2026-07-19_15:16_UTC" 9415 9422 9415 9422 9415 9422 13679 13679 13679 6285 6285 6285 6285 6285 6285 9045 15259 14449 2267
"2026-07-19_16:14_UTC" 9415 9422 9415 9422 9415 9422 13679 13679 13679 6285 6285 6285 6285 6285 6285 9045 15259 14449 2267
"2026-07-19_17:16_UTC" 9415 9422 9415 9422 9415 9422 13680 13680 13680 6286 6286 6286 6286 6286 6286 9046 15260 14449 2267
"2026-07-19_18:13_UTC" 9415 9422 9415 9422 9415 9422 13687 13687 13687 6293 6293 6293 6293 6293 6293 9050 15268 14455 2267
"2026-07-19_19:21_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-19_20:13_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-19_21:11_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-19_22:12_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-19_23:15_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-20_00:15_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-20_01:27_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-20_02:54_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-20_04:14_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-20_05:57_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-20_07:55_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-20_09:02_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-20_10:54_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-20_11:54_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-20_12:39_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-20_13:30_UTC" 9415 9422 9415 9422 9415 9422 13691 13691 13691 6297 6297 6297 6297 6297 6297 9050 15270 14459 2267
"2026-07-20_14:39_UTC" 9415 9422 9415 9422 9415 9422 13696 13696 13696 6302 6302 6302 6302 6302 6302 9055 15277 14465 2267
"2026-07-20_15:32_UTC" 9415 9422 9415 9422 9415 9422 13703 13703 13703 6309 6309 6309 6309 6309 6309 9060 15284 14475 2267
"2026-07-20_16:24_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6311 6311 6311 6311 6311 6311 9060 15286 14475 2267
"2026-07-20_17:26_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6311 6311 6311 6311 6311 6311 9060 15286 14475 2267
"2026-07-20_18:32_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6311 6311 6311 6311 6311 6311 9064 15286 14475 2267
"2026-07-20_19:26_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-20_20:24_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-20_21:20_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-20_22:15_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-20_23:16_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-21_00:14_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-21_01:26_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-21_02:54_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-21_04:01_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-21_05:54_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-21_06:46_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-21_07:44_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-21_08:46_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-21_09:44_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-21_10:39_UTC" 9415 9422 9415 9422 9415 9422 13705 13705 13705 6310 6310 6310 6310 6310 6310 9068 15286 14475 2267
"2026-07-21_11:30_UTC" 9417 9424 9417 9424 9417 9424 13709 13709 13709 6314 6314 6314 6314 6314 6314 9068 15290 14479 2267
"2026-07-21_12:24_UTC" 9421 9428 9421 9428 9421 9428 13717 13717 13717 6318 6318 6318 6318 6318 6318 9068 15298 14487 2267
"2026-07-21_13:26_UTC" 9425 9432 9425 9432 9425 9432 13721 13721 13721 6319 6319 6319 6319 6319 6319 9068 15302 14491 2267
